,player_id,Player,player_display_name,position,position_group,headshot_url,Team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,opponent_team,weekday_x,team_year,player_year,opp_year,game_id_count,completions_avg,attempts_avg,passing_yards_avg,passing_tds_avg,interceptions_avg,carries_avg,rushing_yards_avg,rushing_tds_avg,receptions_avg,targets_avg,receiving_yards_avg,receiving_tds_avg,receiving_air_yards_avg,sack_fumbles_lost_avg,rushing_fumbles_lost_avg,receiving_fumbles_lost_avg,passing_epa_avg,rushing_epa_avg,receiving_epa_avg,fantasy_points_ppr_avg,completions_std,attempts_std,passing_yards_std,passing_tds_std,interceptions_std,carries_std,rushing_yards_std,rushing_tds_std,receptions_std,targets_std,receiving_yards_std,receiving_tds_std,receiving_air_yards_std,sack_fumbles_lost_std,rushing_fumbles_lost_std,receiving_fumbles_lost_std,passing_epa_std,rushing_epa_std,receiving_epa_std,fantasy_points_ppr_std,completions_last,attempts_last,passing_yards_last,passing_tds_last,interceptions_last,carries_last,rushing_yards_last,rushing_tds_last,receptions_last,targets_last,receiving_yards_last,receiving_tds_last,receiving_air_yards_last,sack_fumbles_lost_last,rushing_fumbles_lost_last,receiving_fumbles_lost_last,passing_epa_last,rushing_epa_last,receiving_epa_last,fantasy_points_ppr_last,opp,completions_avg_opp,attempts_avg_opp,passing_yards_avg_opp,passing_tds_avg_opp,interceptions_avg_opp,carries_avg_opp,rushing_yards_avg_opp,rushing_tds_avg_opp,receptions_avg_opp,targets_avg_opp,receiving_yards_avg_opp,receiving_tds_avg_opp,receiving_air_yards_avg_opp,sack_fumbles_lost_avg_opp,rushing_fumbles_lost_avg_opp,receiving_fumbles_lost_avg_opp,passing_epa_avg_opp,rushing_epa_avg_opp,receiving_epa_avg_opp,fantasy_points_ppr_avg_opp,player_is_home,team_full_name,Unnamed: 0_x,game_id_x,game_type_x,gameday_x,weekday_y,gametime_x,away_team_x,away_score_x,home_team_x,home_score_x,location_x,result_x,total_x,overtime_x,old_game_id_x,gsis_x,nfl_detail_id_x,pfr_x,pff_x,espn_x,ftn_x,away_rest_x,home_rest_x,away_moneyline_x,home_moneyline_x,spread_line_x,away_spread_odds_x,home_spread_odds_x,total_line_x,under_odds_x,over_odds_x,div_game_x,roof_x,surface_x,temp_x,wind_x,away_qb_id_x,home_qb_id_x,away_qb_name_x,home_qb_name_x,away_coach_x,home_coach_x,referee_x,stadium_id_x,stadium_x,Unnamed: 0_y,game_id_y,game_type_y,gameday_y,gametime_y,away_team_y,away_score_y,home_team_y,home_score_y,location_y,result_y,total_y,overtime_y,old_game_id_y,gsis_y,nfl_detail_id_y,pfr_y,pff_y,espn_y,ftn_y,away_rest_y,home_rest_y,away_moneyline_y,home_moneyline_y,spread_line_y,away_spread_odds_y,home_spread_odds_y,total_line_y,under_odds_y,over_odds_y,div_game_y,roof_y,surface_y,temp_y,wind_y,away_qb_id_y,home_qb_id_y,away_qb_name_y,home_qb_name_y,away_coach_y,home_coach_y,referee_y,stadium_id_y,stadium_y,Unnamed: 0,game_id,game_type,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,gb_pipe_preds,lin_reg_pipe_preds,ran_for_pipe_preds,Projected_PPR_Points,Lowest_Projected_Points,Highest_Projected_Points
232,00-0037256,R.White,Rachaad White,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uiqqvw00vpykdylgu7d4",TB,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,17,39.0,0,0.0,0.0,1.0,-6.09890079498291,0,2,2,10.0,0,0.0,0.0,-13.0,23.0,0.0,-0.6208273768424988,0,-0.7692307829856873,0.0625,-0.054166667163372,0.0558333322405815,0.0,4.900000095367432,6.900000095367432,MIN,Sunday,TB2023,R.White2023,MIN2023,1970-01-01,4.0,10.0,47.0,1.0,0.33,5.67,22.67,0.25,1.0,2.0,4.0,0.25,14.0,1.0,0.33,0.0,-6.04,-2.75,-1.09,2.81,2.65,6.0,37.64,,0.58,2.08,15.14,0.5,1.41,1.41,17.68,0.5,4.95,,0.58,,4.36,2.48,1.17,3.88,3,5,16.0,1,1.0,12,39.0,1,1,1,12.0,1,-6.0,1,1.0,1.0,-1.5073696374893188,-2.354465246200561,1.3871006965637207,2.200000047683716,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,TAMPA BAY BUCCANEERS,6444.0,2023_02_CHI_TB,REG,2023-09-17,Sunday,13:00,CHI,,TB,,Home,,,,2023091706.0,,,202309170tam,,401547420.0,,7.0,7.0,120.0,-142.0,2.5,-102.0,-118.0,40.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0036945,00-0034855,Justin Fields,Baker Mayfield,Matt Eberflus,Todd Bowles,,TAM00,Raymond James Stadium,6444.0,2023_02_CHI_TB,REG,2023-09-17,13:00,CHI,,TB,,Home,,,,2023091706.0,,,202309170tam,,401547420.0,,7.0,7.0,120.0,-142.0,2.5,-102.0,-118.0,40.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0036945,00-0034855,Justin Fields,Baker Mayfield,Matt Eberflus,Todd Bowles,,TAM00,Raymond James Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.668331762503688,8.430290301205167,5.320708080150555,6.8,0.5,13.1
233,00-0037257,D.Bell,David Bell,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/otv2kkn3lxonp9z43bdj",CLE,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,13.0,0.0,0.0,-0.3946897983551025,0,0.0,0.0344827584922313,0.0395136773586273,0.0793837159872055,0.0,0.0,0.0,CIN,Sunday,CLE2023,D.Bell2023,CIN2023,1970-01-01,3.0,7.5,35.25,1.0,0.25,4.5,16.0,0.25,1.0,2.0,4.0,0.25,14.0,1.0,0.5,0.0,-6.04,-3.28,-1.09,1.51,2.94,7.0,38.69,,0.5,2.89,18.18,0.5,1.41,1.41,17.68,0.5,4.95,,0.58,,4.36,2.29,1.17,4.1,3,5,16.0,1,1.0,4,15.0,1,5,5,26.0,1,4.0,1,1.0,1.0,-1.5073696374893188,-0.3239625692367553,1.0452791452407837,1.5,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CLEVELAND BROWNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.12070764137909,5.859287314972775,4.108520212783314,5.0,0.0,11.3
234,00-0037258,D.Pierce,Dameon Pierce,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lcq9gwdxdbcymz2ggglx",HOU,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,11,38.0,0,0.0,0.0,0.0,-4.594449520111084,0,2,3,9.0,0,0.0,0.0,0.0,14.0,0.0,-2.653472423553467,0,0.0,0.0697674453258514,0.0,0.1046511605381965,0.0,4.699999809265137,6.699999809265137,BAL,Sunday,HOU2023,D.Pierce2023,BAL2023,1970-01-01,3.25,7.5,37.75,1.0,0.25,3.75,14.0,0.25,1.0,2.0,4.0,0.25,14.0,1.0,0.25,0.0,-6.42,-1.61,-1.09,1.91,2.75,7.0,36.43,,0.5,3.4,18.62,0.5,1.41,1.41,17.68,0.5,4.95,,0.5,,3.84,2.49,1.17,3.96,3,5,16.0,1,1.0,4,15.0,1,1,2,18.0,1,21.0,1,1.0,1.0,-1.5073696374893188,-0.3239625692367553,-5.3614583015441895,2.799999952316284,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOUSTON TEXANS,6442.0,2023_02_IND_HOU,REG,2023-09-17,Sunday,13:00,IND,,HOU,,Home,,,,2023091704.0,,,202309170htx,,401547419.0,,7.0,7.0,-115.0,-105.0,-1.0,-110.0,-110.0,39.5,-110.0,-110.0,1.0,,astroturf,,,00-0039164,00-0039163,Anthony Richardson,C.J. Stroud,Shane Steichen,DeMeco Ryans,,HOU00,NRG Stadium,6442.0,2023_02_IND_HOU,REG,2023-09-17,13:00,IND,,HOU,,Home,,,,2023091704.0,,,202309170htx,,401547419.0,,7.0,7.0,-115.0,-105.0,-1.0,-110.0,-110.0,39.5,-110.0,-110.0,1.0,,astroturf,,,00-0039164,00-0039163,Anthony Richardson,C.J. Stroud,Shane Steichen,DeMeco Ryans,,HOU00,NRG Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.125665973619917,9.63699405014823,8.357978820867546,9.0,2.7,15.3
235,00-0037263,T.Allgeier,Tyler Allgeier,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u5aztfcvemiyxt9lisic",ATL,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,15,75.0,2,0.0,0.0,5.0,1.665855050086975,0,3,3,19.0,0,0.0,0.0,3.0,16.0,1.0,-0.5516061782836914,0,6.333333492279053,0.1666666716337204,0.0476190485060215,0.2833333313465118,0.0,21.399999618530277,24.399999618530277,CAR,Sunday,ATL2023,T.Allgeier2023,CAR2023,1970-01-01,2.5,6.0,29.0,1.0,0.5,2.75,13.0,0.25,1.0,2.0,4.0,0.25,14.0,1.0,0.25,0.0,-3.02,-0.95,-1.09,1.96,2.08,6.93,35.08,,1.0,3.5,18.87,0.5,1.41,1.41,17.68,0.5,4.95,,0.5,,2.58,2.78,1.17,3.95,3,5,16.0,1,1.0,18,73.0,1,3,5,51.0,1,105.0,1,1.0,1.0,-1.5073696374893188,-1.149056911468506,0.644927442073822,8.100000381469727,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ATLANTA FALCONS,6438.0,2023_02_GB_ATL,REG,2023-09-17,Sunday,13:00,GB,,ATL,,Home,,,,2023091700.0,,,202309170atl,,401547417.0,,7.0,7.0,-115.0,-105.0,-1.0,-110.0,-110.0,40.5,-112.0,-108.0,0.0,,fieldturf,,,00-0036264,00-0038122,Jordan Love,Desmond Ridder,Matt LaFleur,Arthur Smith,,ATL97,Mercedes-Benz Stadium,6438.0,2023_02_GB_ATL,REG,2023-09-17,13:00,GB,,ATL,,Home,,,,2023091700.0,,,202309170atl,,401547417.0,,7.0,7.0,-115.0,-105.0,-1.0,-110.0,-110.0,40.5,-112.0,-108.0,0.0,,fieldturf,,,00-0036264,00-0038122,Jordan Love,Desmond Ridder,Matt LaFleur,Arthur Smith,,ATL97,Mercedes-Benz Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7808608114833,10.773344907867964,11.54731178830271,10.7,4.4,17.0
236,00-0037267,J.Ford,Jerome Ford,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/djggmwo5v8osoboiseo2",CLE,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,15,36.0,0,0.0,0.0,1.0,-9.612862586975098,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,3.5999999046325684,3.5999999046325684,CIN,Sunday,CLE2023,J.Ford2023,CIN2023,1970-01-01,4.75,7.75,33.75,1.0,0.5,2.5,13.75,0.25,1.0,2.0,4.0,0.25,14.0,1.0,0.25,0.0,-6.91,0.34,-1.09,2.73,6.29,10.34,44.35,,1.0,3.0,20.3,0.5,1.41,1.41,17.68,0.5,4.95,,0.5,,9.04,3.79,1.17,5.35,3,5,16.0,1,1.0,2,5.0,1,1,1,12.0,1,-7.0,1,1.0,1.0,-1.5073696374893188,-0.7782306671142578,1.527808427810669,0.5,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CLEVELAND BROWNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.324357149239582,4.108323057636334,3.592797900102233,3.7,0.0,10.0
237,00-0037276,T.Chandler,Ty Chandler,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/map979dvuonzb8a6g13b",MIN,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,0.0,0,0.0,0.0,0.0,-1.8806384801864624,0,1,1,18.0,0,0.0,0.0,-4.0,22.0,1.0,1.6066958904266355,0,-4.5,0.0227272734045982,-0.0134228188544511,0.0246949363499879,0.0,1.7999999523162842,2.799999952316284,TB,Sunday,MIN2023,T.Chandler2023,TB2023,1970-01-01,20.0,38.0,146.0,1.0,2.0,4.0,10.0,0.25,1.0,2.0,4.0,0.25,14.0,1.0,0.0,0.0,-9.23,-0.51,-1.09,1.4,,,,,,0.71,6.36,0.5,1.41,1.41,17.68,0.5,4.95,,,,,0.67,1.17,3.18,3,5,16.0,1,1.0,1,1.0,1,1,1,5.0,1,14.0,1,1.0,1.0,-1.5073696374893188,-0.5269196033477783,-1.4113909006118774,1.5,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,MINNESOTA VIKINGS,6437.0,2023_02_MIN_PHI,REG,2023-09-14,,20:15,MIN,,PHI,,Home,,,,2023091400.0,,,202309140phi,,401547410.0,,4.0,4.0,210.0,-258.0,6.5,-115.0,-105.0,49.0,-108.0,-112.0,0.0,outdoors,grass,,,00-0029604,00-0036389,Kirk Cousins,Jalen Hurts,Kevin O'Connell,Nick Sirianni,,PHI00,Lincoln Financial Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6437.0,2023_02_MIN_PHI,REG,2023-09-14,Thursday,20:15,MIN,,PHI,,Home,,,,2023091400.0,,,202309140phi,,401547410.0,,4.0,4.0,210.0,-258.0,6.5,-115.0,-105.0,49.0,-108.0,-112.0,0.0,outdoors,grass,,,00-0029604,00-0036389,Kirk Cousins,Jalen Hurts,Kevin O'Connell,Nick Sirianni,,PHI00,Lincoln Financial Field,4.117581998464241,6.656741582277654,4.6960287807671985,5.2,0.0,11.5
238,00-0037277,T.Quitoriano,Teagan Quitoriano,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o4gnaivz9jlczc3ulvpg",HOU,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,11.0,0,0.0,0.0,1.0,10.0,1.0,1.606474757194519,0,11.0,0.0232558138668537,0.0038461538497358,0.0375760272145271,0.0,1.100000023841858,2.0999999046325684,BAL,Sunday,HOU2023,T.Quitoriano2023,BAL2023,1970-01-01,20.0,38.0,146.0,1.0,2.0,4.0,10.0,0.25,2.0,3.0,16.5,0.25,17.5,1.0,0.0,0.0,-9.23,-0.51,-0.26,3.65,,,,,,0.71,6.36,0.5,1.41,1.41,17.68,0.5,4.95,,,,,0.67,1.17,3.18,3,5,16.0,1,1.0,1,1.0,1,1,1,5.0,1,14.0,1,1.0,1.0,-1.5073696374893188,-0.5269196033477783,-1.4113909006118774,1.5,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOUSTON TEXANS,6442.0,2023_02_IND_HOU,REG,2023-09-17,Sunday,13:00,IND,,HOU,,Home,,,,2023091704.0,,,202309170htx,,401547419.0,,7.0,7.0,-115.0,-105.0,-1.0,-110.0,-110.0,39.5,-110.0,-110.0,1.0,,astroturf,,,00-0039164,00-0039163,Anthony Richardson,C.J. Stroud,Shane Steichen,DeMeco Ryans,,HOU00,NRG Stadium,6442.0,2023_02_IND_HOU,REG,2023-09-17,13:00,IND,,HOU,,Home,,,,2023091704.0,,,202309170htx,,401547419.0,,7.0,7.0,-115.0,-105.0,-1.0,-110.0,-110.0,39.5,-110.0,-110.0,1.0,,astroturf,,,00-0039164,00-0039163,Anthony Richardson,C.J. Stroud,Shane Steichen,DeMeco Ryans,,HOU00,NRG Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4450385585257988,3.910150128949671,4.1641607397645055,3.8,0.0,10.1
239,00-0037292,A.Ogletree,Andrew Ogletree,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ob0ux8wb5o4ciqduchma",IND,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,20.0,0,0.0,0.0,28.0,5.0,1.0,2.1591546535491943,0,0.7142857313156128,0.0512820519506931,0.1284403651952743,0.1668313294649124,0.0,2.0,3.0,JAX,Sunday,IND2023,A.Ogletree2023,JAX2023,1970-01-01,20.0,38.0,146.0,1.0,2.0,4.0,10.0,0.25,3.33,4.33,25.33,0.25,20.0,1.0,0.0,0.0,-9.23,-0.51,0.44,5.87,,,,,,0.71,6.36,0.5,2.52,2.52,19.76,0.5,5.57,,,,,0.67,1.48,4.45,3,5,16.0,1,1.0,5,19.0,1,3,3,89.0,1,58.0,1,1.0,1.0,-1.5073696374893188,-0.2823006808757782,7.442416667938232,17.899999618530273,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,INDIANAPOLIS COLTS,6442.0,2023_02_IND_HOU,REG,2023-09-17,,13:00,IND,,HOU,,Home,,,,2023091704.0,,,202309170htx,,401547419.0,,7.0,7.0,-115.0,-105.0,-1.0,-110.0,-110.0,39.5,-110.0,-110.0,1.0,,astroturf,,,00-0039164,00-0039163,Anthony Richardson,C.J. Stroud,Shane Steichen,DeMeco Ryans,,HOU00,NRG Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6442.0,2023_02_IND_HOU,REG,2023-09-17,Sunday,13:00,IND,,HOU,,Home,,,,2023091704.0,,,202309170htx,,401547419.0,,7.0,7.0,-115.0,-105.0,-1.0,-110.0,-110.0,39.5,-110.0,-110.0,1.0,,astroturf,,,00-0039164,00-0039163,Anthony Richardson,C.J. Stroud,Shane Steichen,DeMeco Ryans,,HOU00,NRG Stadium,4.893035791869559,6.980957452022997,6.396509094571204,6.1,0.0,12.4
240,00-0037299,K.Ingram,Keaontay Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ljj0swqga7olgvqnokof",ARI,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,5,-4.0,0,0.0,0.0,0.0,-3.6633026599884033,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-0.4000000059604645,-0.4000000059604645,WAS,Sunday,ARI2023,K.Ingram2023,WAS2023,1970-01-01,20.0,38.0,146.0,1.0,2.0,4.0,10.0,0.25,3.0,4.0,24.75,0.25,24.0,1.0,0.0,0.0,-9.23,-0.51,0.86,5.48,,,,,,0.71,6.36,0.5,2.16,2.16,16.17,0.5,9.2,,,,,0.67,1.47,3.72,3,5,16.0,1,1.0,5,19.0,1,3,3,89.0,1,58.0,1,1.0,1.0,-1.5073696374893188,-0.2823006808757782,7.442416667938232,17.899999618530273,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ARIZONA CARDINALS,6446.0,2023_02_NYG_ARI,REG,2023-09-17,Sunday,16:05,NYG,,ARI,,Home,,,,2023091708.0,,,202309170crd,,401547421.0,,7.0,7.0,-245.0,200.0,-5.5,-110.0,-110.0,40.0,-110.0,-110.0,0.0,,grass,,,00-0035710,00-0033949,Daniel Jones,Joshua Dobbs,Brian Daboll,Jonathan Gannon,,PHO00,State Farm Stadium,6446.0,2023_02_NYG_ARI,REG,2023-09-17,16:05,NYG,,ARI,,Home,,,,2023091708.0,,,202309170crd,,401547421.0,,7.0,7.0,-245.0,200.0,-5.5,-110.0,-110.0,40.0,-110.0,-110.0,0.0,,grass,,,00-0035710,00-0033949,Daniel Jones,Joshua Dobbs,Brian Daboll,Jonathan Gannon,,PHO00,State Farm Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.303128553387899,5.332245334709992,4.030504609179888,4.6,0.0,10.9
241,00-0037304,C.Heyward,Connor Heyward,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zulggzj8lfpvz1vozqto",PIT,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,4,19.0,0,0.0,0.0,57.0,0.0,0.0,-4.448083400726318,0,0.3333333432674408,0.0888888910412788,0.1743119210004806,0.2553516924381256,0.0,1.899999976158142,3.900000095367432,SF,Sunday,PIT2023,C.Heyward2023,SF2023,1970-01-01,20.0,38.0,146.0,1.0,2.0,4.0,10.0,0.25,3.75,4.75,39.75,0.25,13.25,1.0,0.0,0.0,-9.23,-0.51,1.43,7.73,,,,,,0.71,6.36,0.5,1.71,1.71,18.21,0.5,28.87,,,,,0.67,0.7,3.1,3,5,16.0,1,1.0,1,-5.0,1,1,1,5.0,1,5.0,1,1.0,1.0,-1.5073696374893188,-1.5276494026184082,-0.5997253656387329,1.5,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,PITTSBURGH STEELERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.122638444829587,3.976557506240164,3.9101263153053334,3.7,0.0,10.0
242,00-0037311,K.Kieft,Ko Kieft,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qfsqi11viu1jvij3a6ie",TB,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,3,0.0,0,0.0,0.0,51.0,0.0,0.0,-1.8542221784591677,0,0.0,0.09375,0.2125000059604644,0.2893750071525574,0.0,0.0,0.0,MIN,Sunday,TB2023,K.Kieft2023,MIN2023,1970-01-01,20.0,38.0,146.0,1.0,2.0,4.0,10.0,0.25,3.5,5.0,36.25,0.25,18.5,1.0,0.0,0.0,-9.23,-0.51,1.21,7.12,,,,,,0.71,6.36,0.5,1.91,1.63,21.93,0.5,32.44,,,,,0.67,1.1,3.74,3,5,16.0,1,1.0,1,21.0,1,1,3,13.0,1,-1.0,1,1.0,1.0,-1.5073696374893188,-0.061399407684803,-7.521365165710449,2.0999999046325684,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,TAMPA BAY BUCCANEERS,6444.0,2023_02_CHI_TB,REG,2023-09-17,Sunday,13:00,CHI,,TB,,Home,,,,2023091706.0,,,202309170tam,,401547420.0,,7.0,7.0,120.0,-142.0,2.5,-102.0,-118.0,40.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0036945,00-0034855,Justin Fields,Baker Mayfield,Matt Eberflus,Todd Bowles,,TAM00,Raymond James Stadium,6444.0,2023_02_CHI_TB,REG,2023-09-17,13:00,CHI,,TB,,Home,,,,2023091706.0,,,202309170tam,,401547420.0,,7.0,7.0,120.0,-142.0,2.5,-102.0,-118.0,40.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0036945,00-0034855,Justin Fields,Baker Mayfield,Matt Eberflus,Todd Bowles,,TAM00,Raymond James Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5822719264661704,3.1383084728711186,3.367595749429544,3.4,0.0,9.7
