,player_id,Player,player_display_name,position,position_group,headshot_url,Team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,opponent_team,weekday_x,away_team_x,home_team_x,team_year,player_year,opp_year,completions_avg,attempts_avg,passing_yards_avg,passing_tds_avg,interceptions_avg,carries_avg,rushing_yards_avg,rushing_tds_avg,receptions_avg,targets_avg,receiving_yards_avg,receiving_tds_avg,receiving_air_yards_avg,sack_fumbles_lost_avg,rushing_fumbles_lost_avg,receiving_fumbles_lost_avg,passing_epa_avg,rushing_epa_avg,receiving_epa_avg,fantasy_points_ppr_avg,completions_std,attempts_std,passing_yards_std,passing_tds_std,interceptions_std,carries_std,rushing_yards_std,rushing_tds_std,receptions_std,targets_std,receiving_yards_std,receiving_tds_std,receiving_air_yards_std,sack_fumbles_lost_std,rushing_fumbles_lost_std,receiving_fumbles_lost_std,passing_epa_std,rushing_epa_std,receiving_epa_std,fantasy_points_ppr_std,completions_last,attempts_last,passing_yards_last,passing_tds_last,interceptions_last,carries_last,rushing_yards_last,rushing_tds_last,receptions_last,targets_last,receiving_yards_last,receiving_tds_last,receiving_air_yards_last,sack_fumbles_lost_last,rushing_fumbles_lost_last,receiving_fumbles_lost_last,passing_epa_last,rushing_epa_last,receiving_epa_last,fantasy_points_ppr_last,Opponent,completions_avg_opp,attempts_avg_opp,passing_yards_avg_opp,passing_tds_avg_opp,interceptions_avg_opp,carries_avg_opp,rushing_yards_avg_opp,rushing_tds_avg_opp,receptions_avg_opp,targets_avg_opp,receiving_yards_avg_opp,receiving_tds_avg_opp,receiving_air_yards_avg_opp,sack_fumbles_lost_avg_opp,rushing_fumbles_lost_avg_opp,receiving_fumbles_lost_avg_opp,passing_epa_avg_opp,rushing_epa_avg_opp,receiving_epa_avg_opp,fantasy_points_ppr_avg_opp,player_is_home,is_favorite,team_full_name,Unnamed: 0,game_id,game_type,gameday,weekday_y,gametime,away_team_y,away_score,home_team_y,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,weekday,Away Team,Home Team,gb_pipe_preds,lin_reg_pipe_preds,ran_for_pipe_preds,Projected_PPR_Points,Lowest_Projected_Points,Highest_Projected_Points
247,00-0037745,V.Jones,Velus Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gb06eaw6prinklkdkv2d",CHI,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,-3.0,0,0.0,0.0,0.0,-1.390204668045044,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-0.3000000119209289,-0.3000000119209289,TB,Sunday,CHI,TB,CHI2023,V.Jones2023,TB2023,2.5,6.0,29.0,1.0,0.5,2.75,13.0,0.25,1.0,2.0,4.0,0.25,14.0,0.5,0.25,0.5,-3.02,-0.95,-1.09,1.96,2.08,6.93,35.08,1.41,1.0,3.5,18.87,0.5,1.41,1.41,17.68,0.5,4.95,0.71,0.5,0.71,2.58,2.78,1.17,3.95,1,1,13.0,1,1.0,1,13.0,1,2,1,52.0,1,36.0,1,1.0,1.0,-0.4925385117530823,0.806387722492218,-0.7853274345397949,1.2999999523162842,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,CHICAGO BEARS,6465.0,2023_03_CHI_KC,REG,2023-09-24 00:00:00+00:00,,16:25,,,,,Home,,,,2023092411.0,,,202309240kan,,401547438.0,,7.0,7.0,425.0,-575.0,11.5,-110.0,-110.0,48.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0036945,00-0033873,Justin Fields,Patrick Mahomes,Matt Eberflus,Andy Reid,,KAN00,GEHA Field at Arrowhead Stadium,Sunday,CHI,KC,4.507698103240394,5.5056322611613115,4.082682886202793,4.7,0.0,11.5
248,00-0037746,B.Robinson,Brian Robinson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxcfbuvmooytbn45kvxf",WAS,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,18,87.0,2,0.0,0.0,8.0,1.2125887870788574,1,2,3,42.0,0,0.0,0.0,-17.0,54.0,2.0,2.9797258377075195,0,-2.470588207244873,0.0882352963089943,-0.1036585345864296,0.0597919672727584,0.0,26.899999618530277,28.899999618530277,DEN,Sunday,WAS,DEN,WAS2023,B.Robinson2023,DEN2023,20.0,38.0,146.0,1.0,2.0,4.0,10.0,0.25,1.0,2.0,4.0,0.25,14.0,0.5,0.0,0.5,-10.53,-0.51,-1.09,1.4,1.41,3.54,4.95,1.41,1.41,0.71,6.36,0.5,1.41,1.41,17.68,0.5,4.95,0.71,0.0,0.71,1.27,0.67,1.17,3.18,1,1,13.0,1,1.0,19,59.0,1,1,2,7.0,1,3.0,1,1.0,1.0,-0.4925385117530823,-3.477595806121826,0.9807186126708984,13.600000381469728,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WASHINGTON COMMANDERS,6462.0,2023_03_BUF_WAS,REG,2023-09-24 00:00:00+00:00,Sunday,13:00,BUF,,WAS,,Home,,,,2023092408.0,,,202309240was,,401547431.0,,7.0,7.0,-218.0,180.0,-5.5,-110.0,-110.0,44.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0034857,00-0037077,Josh Allen,Sam Howell,Sean McDermott,Ron Rivera,,WAS00,FedExField,,,,12.054735680578716,11.413894679371705,11.301259912636992,11.6,4.8,18.4
249,00-0037801,K.Turpin,Kavontae Turpin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dl2ngh2glo7gebocl3ah",DAL,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,6.0,0,0.0,0.0,1.0,-0.1914580762386322,0,1,1,9.0,0,0.0,0.0,3.0,6.0,1.0,1.3486106395721436,0,3.0,0.0270270276814699,0.0175438597798347,0.0528212413191795,0.0,1.5,2.5,NYJ,Sunday,NYJ,DAL,DAL2023,K.Turpin2023,NYJ2023,20.0,38.0,146.0,1.0,2.0,4.0,10.0,0.25,3.33,4.33,25.33,0.25,20.0,0.5,0.0,0.5,-10.53,-0.51,0.44,5.87,1.41,3.54,4.95,1.41,1.41,0.71,6.36,0.5,2.52,2.52,19.76,0.5,5.57,0.71,0.0,0.71,1.27,0.67,1.48,4.45,1,1,13.0,1,1.0,3,14.0,1,2,3,11.0,1,5.0,1,1.0,1.0,-0.4925385117530823,2.7088022232055664,0.6697102785110474,10.5,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DALLAS COWBOYS,6464.0,2023_03_DAL_ARI,REG,2023-09-24 00:00:00+00:00,,16:25,,,,,Home,,,,2023092410.0,,,202309240crd,,401547437.0,,7.0,7.0,-500.0,380.0,-10.5,-110.0,-110.0,42.5,-110.0,-110.0,0.0,,grass,,,00-0033077,00-0033949,Dak Prescott,Joshua Dobbs,Mike McCarthy,Jonathan Gannon,,PHO00,State Farm Stadium,Sunday,DAL,ARI,6.059402110801219,5.488469001013737,5.127397233198126,5.6,0.0,12.4
250,00-0037809,C.Okonkwo,Chigoziem Okonkwo,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hkqd6pubp52djhxhtyqi",TEN,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,4,35.0,0,0.0,0.0,16.0,19.0,2.0,1.11052405834198,0,2.1875,0.1666666716337204,0.0758293867111206,0.3030805587768554,0.0,3.5,7.5,LAC,Sunday,LAC,TEN,TEN2023,C.Okonkwo2023,LAC2023,20.0,38.0,146.0,1.0,2.0,4.0,10.0,0.25,3.75,4.75,39.75,0.25,13.25,0.5,0.0,0.5,-10.53,-0.51,1.43,7.73,1.41,3.54,4.95,1.41,1.41,0.71,6.36,0.5,1.71,1.71,18.21,0.5,28.87,0.71,0.0,0.71,1.27,0.67,0.7,3.1,1,1,13.0,1,1.0,1,6.0,1,3,2,24.0,1,34.0,1,1.0,1.0,-0.4925385117530823,-0.2967719733715057,-1.0170634984970093,5.400000095367432,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,TENNESSEE TITANS,6455.0,2023_03_TEN_CLE,REG,2023-09-24 00:00:00+00:00,,13:00,,,,,Home,,,,2023092401.0,,,202309240cle,,401547428.0,,7.0,6.0,180.0,-218.0,4.5,-110.0,-110.0,41.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0029701,00-0033537,Ryan Tannehill,Deshaun Watson,Mike Vrabel,Kevin Stefanski,,CLE00,FirstEnergy Stadium,Sunday,TEN,CLE,6.030003067339974,5.458186496757342,5.677620807664766,5.7,0.0,12.5
251,00-0037816,R.Doubs,Romeo Doubs,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pk4dvgjaicaupntsdnnp",GB,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,30.0,0,0.0,0.0,54.0,6.0,2.0,2.1407954692840576,0,0.5555555820465088,0.1199999973177909,0.2443438917398452,0.3510407209396362,0.0,3.0,5.0,ATL,Sunday,GB,ATL,GB2023,R.Doubs2023,ATL2023,20.0,38.0,146.0,1.0,2.0,4.0,10.0,0.25,3.25,4.75,42.5,0.25,22.25,0.5,0.0,0.5,-10.53,-0.51,2.26,9.0,1.41,3.54,4.95,1.41,1.41,0.71,6.36,0.5,1.5,1.26,27.38,0.5,34.26,0.71,0.0,0.71,1.27,0.67,2.72,6.63,1,1,13.0,1,1.0,1,11.0,1,4,5,26.0,2,27.0,1,1.0,1.0,-0.4925385117530823,0.5182846784591675,6.170353412628174,18.600000381469727,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,GREEN BAY PACKERS,6457.0,2023_03_NO_GB,REG,2023-09-24 00:00:00+00:00,Sunday,13:00,NO,,GB,,Home,,,,2023092403.0,,,202309240gnb,,401547434.0,,6.0,7.0,110.0,-130.0,2.0,-110.0,-110.0,43.0,-110.0,-110.0,0.0,outdoors,grass,,,00-0031280,00-0036264,Derek Carr,Jordan Love,Dennis Allen,Matt LaFleur,,GNB00,Lambeau Field,,,,8.439235685639712,8.640239968791791,8.120812397872852,8.4,1.6,15.2
252,00-0037834,B.Purdy,Brock Purdy,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hdwbdlyiose4znenx5ed",SF,2023,3,REG,17,25,206.0,0,0.0,1.0,-0.0,0,0,226.0,93.0,11.0,3.259913682937622,0,0.9115044474601746,0.1447792202234268,3,5.0,1,1.0,0.0,2.0,2.6632425785064697,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,14.739999771118164,14.739999771118164,LA,Sunday,SF,LA,SF2023,B.Purdy2023,LA2023,20.0,38.0,146.0,1.0,2.0,4.0,10.0,0.25,4.0,6.0,36.5,0.5,38.5,0.5,0.0,0.5,-10.53,-0.51,1.47,10.65,1.41,3.54,4.95,1.41,1.41,0.71,6.36,0.5,1.83,2.94,22.58,0.58,5.74,0.71,0.0,0.71,1.27,0.67,3.6,6.75,19,29,220.0,2,1.0,3,20.0,1,1,1,10.0,2,6.0,1,1.0,1.0,6.5278639793396,2.4940922260284424,2.0577969551086426,16.799999237060547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,SAN FRANCISCO 49ERS,6453.0,2023_03_NYG_SF,REG,2023-09-21 00:00:00+00:00,Thursday,20:15,NYG,,SF,,Home,,,,2023092100.0,,,202309210sfo,,401547426.0,,4.0,4.0,310.0,-395.0,9.5,-110.0,-110.0,43.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0035710,00-0037834,Daniel Jones,Brock Purdy,Brian Daboll,Kyle Shanahan,,SFO01,Levi's Stadium,,,,8.453385649743932,8.978166744149751,8.013412855299356,8.5,1.7,15.3
253,00-0037837,C.Austin,Calvin Austin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlt6ztqcbu0uzad6aavt",PIT,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,-2.0,0,0.0,0.0,0.0,-1.0112850666046145,0,1,4,10.0,0,0.0,0.0,63.0,0.0,1.0,-1.419547200202942,0,0.1587301641702652,0.1379310339689254,0.3684210479259491,0.4647912979125976,0.0,0.800000011920929,1.7999999523162842,CLE,Monday,CLE,PIT,PIT2023,C.Austin2023,CLE2023,20.0,38.0,146.0,1.0,2.0,4.0,10.0,0.25,3.5,4.75,27.75,0.25,26.5,0.5,0.0,0.5,-10.53,-0.51,0.48,7.78,1.41,3.54,4.95,1.41,1.41,0.71,6.36,0.5,2.08,3.86,6.13,0.5,16.58,0.71,0.0,0.71,1.27,0.67,1.97,4.99,19,29,220.0,2,1.0,3,20.0,1,6,6,37.0,2,21.0,1,1.0,1.0,6.5278639793396,2.4940922260284424,-0.2017356604337692,9.699999809265137,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,PITTSBURGH STEELERS,6466.0,2023_03_PIT_LV,REG,2023-09-24 00:00:00+00:00,,20:20,,,,,Home,,,,2023092412.0,,,202309240rai,,401547439.0,,6.0,7.0,-125.0,105.0,-1.5,-110.0,-110.0,45.5,-110.0,-110.0,0.0,dome,grass,,,00-0038102,00-0031345,Kenny Pickett,Jimmy Garoppolo,Mike Tomlin,Josh McDaniels,,VEG00,Allegiant Stadium,Sunday,PIT,LV,9.618940023155613,8.511340620872197,8.443356869282718,8.9,2.1,15.7
254,00-0037838,I.Likely,Isaiah Likely,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z8xwspdtqixrzxxjbapx",BAL,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,8.0,0,0.0,0.0,4.0,4.0,0.0,0.620753824710846,0,2.0,0.0303030312061309,0.0133333336561918,0.054787877947092,0.0,0.800000011920929,1.7999999523162842,CIN,Sunday,BAL,CIN,BAL2023,I.Likely2023,CIN2023,20.0,38.0,146.0,1.0,2.0,4.0,10.0,0.25,2.25,4.75,19.25,0.5,23.5,0.5,0.0,0.5,-10.53,-0.51,-1.66,4.18,1.41,3.54,4.95,1.41,1.41,0.71,6.36,0.5,1.26,2.63,6.7,0.71,13.77,0.71,0.0,0.71,1.27,0.67,3.05,1.77,19,29,220.0,2,1.0,3,20.0,1,1,1,4.0,1,-2.0,1,1.0,1.0,6.5278639793396,2.4940922260284424,0.1079415678977966,1.399999976158142,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BALTIMORE RAVENS,6454.0,2023_03_IND_BAL,REG,2023-09-24 00:00:00+00:00,Sunday,13:00,IND,,BAL,,Home,,,,2023092400.0,,,202309240rav,,401547427.0,,7.0,7.0,310.0,-395.0,8.5,-110.0,-110.0,44.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0039164,00-0034796,Anthony Richardson,Lamar Jackson,Shane Steichen,John Harbaugh,,BAL00,M&T Bank Stadium,,,,5.13929620045343,5.5715682713379255,5.006522238640553,5.2,0.0,12.0
255,00-0037840,K.Williams,Kyren Williams,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/emynpilqbr8huoh6vmhg",LA,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,52.0,1,0.0,0.0,6.0,0.048687357455492,0,6,10,48.0,1,0.0,0.0,1.0,56.0,3.0,-4.345636367797852,0,48.0,0.1923076957464218,0.0030030030757188,0.2905636429786682,0.0,22.0,28.0,SF,Sunday,SF,LA,LA2023,K.Williams2023,SF2023,20.0,38.0,146.0,1.0,2.0,4.0,10.0,0.25,2.25,5.25,23.0,0.5,28.0,0.5,0.0,0.5,-10.53,-0.51,-1.23,4.55,1.41,3.54,4.95,1.41,1.41,0.71,6.36,0.5,1.26,2.87,23.85,0.71,17.38,0.71,0.0,0.71,1.27,0.67,3.55,3.62,19,29,220.0,2,1.0,15,52.0,2,1,2,2.0,1,24.0,1,1.0,1.0,6.5278639793396,2.5230867862701416,-1.541508436203003,17.399999618530273,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LOS ANGELES RAMS,6468.0,2023_03_LA_CIN,REG,2023-09-25 00:00:00+00:00,,20:15,,,,,Home,,,,2023092501.0,,,202309250cin,,401547441.0,,8.0,8.0,270.0,-340.0,7.5,-110.0,-110.0,47.0,-110.0,-110.0,0.0,outdoors,fieldturf,,,00-0026498,00-0036442,Matthew Stafford,Joe Burrow,Sean McVay,Zac Taylor,,CIN00,Paycor Stadium,Monday,LA,CIN,7.964675850821873,6.880597246890044,6.695392301086747,7.2,0.4,14.0
256,00-0038040,Z.White,Zamir White,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a8vpgphydjltkrr531vd",LV,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,4,22.0,0,1.0,1.0,1.0,-3.573911190032959,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.2000000029802322,0.2000000029802322,BUF,Sunday,LV,BUF,LV2023,Z.White2023,BUF2023,20.0,38.0,146.0,1.0,2.0,4.0,10.0,0.25,4.0,4.5,30.0,0.5,20.5,0.5,0.0,0.5,-10.53,-0.51,0.43,7.0,1.41,3.54,4.95,1.41,1.41,0.71,6.36,0.5,2.83,2.12,15.56,0.71,4.95,0.71,0.0,0.71,1.27,0.67,0.67,4.38,19,29,220.0,2,1.0,1,2.0,2,1,1,5.0,1,-1.0,1,1.0,1.0,6.5278639793396,-0.6287633180618286,-0.0217742286622524,1.7000000476837158,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LAS VEGAS RAIDERS,6466.0,2023_03_PIT_LV,REG,2023-09-24 00:00:00+00:00,Sunday,20:20,PIT,,LV,,Home,,,,2023092412.0,,,202309240rai,,401547439.0,,6.0,7.0,-125.0,105.0,-1.5,-110.0,-110.0,45.5,-110.0,-110.0,0.0,dome,grass,,,00-0038102,00-0031345,Kenny Pickett,Jimmy Garoppolo,Mike Tomlin,Josh McDaniels,,VEG00,Allegiant Stadium,,,,3.8276495638169643,2.6372966994396094,3.703804644619764,3.4,0.0,10.2
257,00-0038041,J.Ferguson,Jake Ferguson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xy9bvf3d9yjprwigiqty",DAL,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,11.0,1,0.0,0.0,1.0,13.0,2.0,0.1007833480834961,0,11.0,0.1081081107258796,0.0058479532599449,0.1662557274103164,0.0,7.099999904632568,10.100000381469728,NYJ,Sunday,NYJ,DAL,DAL2023,J.Ferguson2023,NYJ2023,20.0,38.0,146.0,1.0,2.0,3.5,14.5,0.25,2.5,3.0,9.5,0.5,-2.5,0.5,0.0,0.5,-10.53,-0.99,-1.29,4.9,1.41,3.54,4.95,1.41,1.41,0.71,6.36,0.5,0.71,1.15,6.36,0.71,6.36,0.71,0.0,0.71,1.27,0.67,0.7,1.98,19,29,220.0,2,1.0,1,2.0,2,2,7,11.0,1,28.0,1,1.0,1.0,6.5278639793396,-0.6287633180618286,-4.702655792236328,3.0999999046325684,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DALLAS COWBOYS,6464.0,2023_03_DAL_ARI,REG,2023-09-24 00:00:00+00:00,,16:25,,,,,Home,,,,2023092410.0,,,202309240crd,,401547437.0,,7.0,7.0,-500.0,380.0,-10.5,-110.0,-110.0,42.5,-110.0,-110.0,0.0,,grass,,,00-0033077,00-0033949,Dak Prescott,Joshua Dobbs,Mike McCarthy,Jonathan Gannon,,PHO00,State Farm Stadium,Sunday,DAL,ARI,6.397438680790891,5.393457049203327,5.623195748118351,5.8,0.0,12.6
258,00-0038045,I.Spiller,Isaiah Spiller,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mmgppj4johvoldlpuns3",LAC,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,3.0,0,0.0,0.0,0.0,-0.5249212980270386,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.3000000119209289,0.3000000119209289,TEN,Sunday,LAC,TEN,LAC2023,I.Spiller2023,TEN2023,20.0,38.0,146.0,1.0,2.0,5.0,19.33,0.25,2.0,2.33,4.67,0.5,-3.67,0.5,0.0,0.5,-10.53,-1.07,-1.14,4.4,1.41,3.54,4.95,1.41,1.41,2.65,9.5,0.5,1.0,1.15,9.5,0.71,4.93,0.71,0.0,0.71,1.27,0.5,0.56,1.65,19,29,220.0,2,1.0,4,11.0,2,2,2,11.0,1,-5.0,1,1.0,1.0,6.5278639793396,-1.7485421895980835,0.1194062158465385,4.199999809265137,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,LOS ANGELES CHARGERS,6460.0,2023_03_LAC_MIN,REG,2023-09-24 00:00:00+00:00,,13:00,,,,,Home,,,,2023092406.0,,,202309240min,,401547436.0,,7.0,10.0,-120.0,100.0,-1.5,-110.0,-110.0,49.5,-110.0,-110.0,0.0,dome,sportturf,,,00-0036355,00-0029604,Justin Herbert,Kirk Cousins,Brandon Staley,Kevin O'Connell,,MIN01,U.S. Bank Stadium,Sunday,LAC,MIN,4.560495113826959,4.178547320871591,3.7505816346519545,4.2,0.0,11.0
259,00-0038090,S.Moore,Skyy Moore,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpiovviem9uugfacqkxy",KC,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,70.0,1,0.0,0.0,57.0,33.0,2.0,5.790974140167236,0,1.2280701398849487,0.1000000014901161,0.2057761698961258,0.2940433323383331,0.0,13.0,16.0,JAX,Sunday,KC,JAX,KC2023,S.Moore2023,JAX2023,20.0,38.0,146.0,1.0,2.0,15.0,95.25,1.0,0.75,1.0,2.0,0.5,-3.75,0.5,0.0,0.5,-10.53,0.84,-0.57,16.48,1.41,3.54,4.95,1.41,1.41,8.12,56.55,0.82,0.96,1.41,7.7,0.71,4.5,0.71,0.0,0.71,1.27,3.89,0.4,10.48,19,29,220.0,2,1.0,1,4.0,2,1,3,33.0,1,28.0,1,1.0,1.0,6.5278639793396,-0.2768354713916778,-2.8498623371124268,0.4000000059604645,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,KANSAS CITY CHIEFS,6465.0,2023_03_CHI_KC,REG,2023-09-24 00:00:00+00:00,Sunday,16:25,CHI,,KC,,Home,,,,2023092411.0,,,202309240kan,,401547438.0,,7.0,7.0,425.0,-575.0,11.5,-110.0,-110.0,48.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0036945,00-0033873,Justin Fields,Patrick Mahomes,Matt Eberflus,Andy Reid,,KAN00,GEHA Field at Arrowhead Stadium,,,,4.412070880658205,4.460485951754736,4.091083645224725,4.3,0.0,11.1
260,00-0038092,E.Ezukanma,Erik Ezukanma,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zestfznyaky8z17chozb",MIA,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,5.0,0,0.0,0.0,0.0,-1.86275577545166,0,0,1,0.0,0,0.0,0.0,8.0,0.0,0.0,-0.9126538038253784,0,0.0,0.0344827584922313,0.0296296291053295,0.0724648758769035,0.0,0.5,0.5,NE,Sunday,MIA,NE,MIA2023,E.Ezukanma2023,NE2023,20.0,38.0,146.0,1.0,2.0,22.0,106.0,1.5,1.5,2.25,8.5,0.5,-5.5,0.5,0.0,0.5,-10.53,0.78,-3.38,21.95,1.41,3.54,4.95,1.41,1.41,3.37,47.74,0.58,1.29,1.71,9.68,0.71,10.91,0.71,0.0,0.71,1.27,4.39,4.56,7.85,19,29,220.0,2,1.0,2,17.0,2,1,3,33.0,1,28.0,1,1.0,1.0,6.5278639793396,0.4094000160694122,-2.8498623371124268,1.7000000476837158,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,MIAMI DOLPHINS,6459.0,2023_03_DEN_MIA,REG,2023-09-24 00:00:00+00:00,Sunday,13:00,DEN,,MIA,,Home,,,,2023092405.0,,,202309240mia,,401547429.0,,7.0,7.0,180.0,-218.0,5.5,-110.0,-110.0,44.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0029263,00-0036212,Russell Wilson,Tua Tagovailoa,Sean Payton,Mike McDaniel,,MIA00,Hard Rock Stadium,,,,5.6502483247057,6.656986768988027,4.942618574030473,5.7,0.0,12.5
